id,student_id,course_id,semester,grade_points,status,enrollment_date
3946,786,59,Fall2024,,enrolled,2024-05-05
3947,786,69,Fall2024,,enrolled,2024-05-05
3948,787,71,Fall2024,4.0,completed,2025-01-05
3949,787,56,Fall2024,4.0,completed,2025-01-05
3950,787,70,Fall2024,,enrolled,2025-01-05
3951,787,58,Fall2024,,enrolled,2025-01-05
3952,787,65,Fall2024,,enrolled,2025-01-05
3953,787,59,Fall2024,,enrolled,2025-01-05
3954,788,57,Fall2024,4.0,completed,2023-08-08
3955,788,70,Fall2024,3.7,completed,2023-08-08
3956,788,55,Fall2024,3.0,completed,2023-08-08
3957,788,59,Fall2024,4.0,completed,2023-08-08
3958,788,62,Fall2024,,enrolled,2023-08-08
3959,789,68,Fall2024,,enrolled,2025-07-06
3960,789,70,Fall2024,,enrolled,2025-07-06
3961,789,71,Fall2024,,enrolled,2025-07-06
3962,789,64,Fall2024,,dropped,2025-07-06
3963,789,67,Fall2024,,enrolled,2025-07-06
3964,789,65,Fall2024,,enrolled,2025-07-06
3965,790,57,Fall2024,,enrolled,2024-12-17
3966,790,65,Fall2024,,enrolled,2024-12-17
3967,790,72,Fall2024,,enrolled,2024-12-17
3968,790,69,Fall2024,,enrolled,2024-12-17
3969,790,64,Fall2024,,enrolled,2024-12-17
3970,791,56,Fall2024,,enrolled,2024-03-08
3971,791,57,Fall2024,,enrolled,2024-03-08
3972,791,58,Fall2024,,dropped,2024-03-08
3973,791,69,Fall2024,3.0,completed,2024-03-08
3974,791,70,Fall2024,,enrolled,2024-03-08
3975,791,68,Fall2024,,enrolled,2024-03-08
3976,792,57,Fall2024,,enrolled,2024-07-14
3977,792,68,Fall2024,,enrolled,2024-07-14
3978,792,56,Fall2024,,enrolled,2024-07-14
3979,792,59,Fall2024,,enrolled,2024-07-14
3980,792,64,Fall2024,,enrolled,2024-07-14
3981,793,72,Fall2024,,enrolled,2023-06-30
3982,793,68,Fall2024,,enrolled,2023-06-30
3983,793,60,Fall2024,,enrolled,2023-06-30
3984,793,70,Fall2024,,enrolled,2023-06-30
3985,793,55,Fall2024,,enrolled,2023-06-30
3986,793,59,Fall2024,3.0,completed,2023-06-30
3987,794,65,Fall2024,,enrolled,2024-02-24
3988,794,57,Fall2024,,enrolled,2024-02-24
3989,794,60,Fall2024,3.3,completed,2024-02-24
3990,794,71,Fall2024,,enrolled,2024-02-24
3991,794,63,Fall2024,,enrolled,2024-02-24
3992,795,72,Fall2024,4.0,completed,2024-07-13
3993,795,67,Fall2024,3.7,completed,2024-07-13
3994,795,57,Fall2024,,enrolled,2024-07-13
3995,795,64,Fall2024,,enrolled,2024-07-13
3996,795,62,Fall2024,,enrolled,2024-07-13
3997,796,71,Fall2024,3.0,completed,2022-02-11
3998,796,62,Fall2024,,dropped,2022-02-11
3999,796,59,Fall2024,,enrolled,2022-02-11
4000,796,58,Fall2024,1.0,completed,2022-02-11
4001,797,69,Fall2024,2.7,completed,2022-04-03
4002,797,63,Fall2024,,enrolled,2022-04-03
4003,797,66,Fall2024,,enrolled,2022-04-03
4004,797,65,Fall2024,,enrolled,2022-04-03
4005,798,69,Fall2024,,enrolled,2024-04-11
4006,798,63,Fall2024,,enrolled,2024-04-11
4007,798,61,Fall2024,,enrolled,2024-04-11
4008,798,57,Fall2024,,enrolled,2024-04-11
4009,798,68,Fall2024,,enrolled,2024-04-11
4010,799,57,Fall2024,,enrolled,2022-02-24
4011,799,69,Fall2024,,enrolled,2022-02-24
4012,799,67,Fall2024,,enrolled,2022-02-24
4013,799,72,Fall2024,,enrolled,2022-02-24
4014,799,66,Fall2024,,enrolled,2022-02-24
4015,800,65,Fall2024,,enrolled,2022-02-16
4016,800,55,Fall2024,,enrolled,2022-02-16
4017,800,64,Fall2024,,enrolled,2022-02-16
4018,800,71,Fall2024,2.7,completed,2022-02-16
4019,801,81,Fall2024,,enrolled,2023-12-09
4020,801,82,Fall2024,3.3,completed,2023-12-09
4021,801,87,Fall2024,,enrolled,2023-12-09
4022,801,86,Fall2024,3.0,completed,2023-12-09
4023,801,84,Fall2024,,enrolled,2023-12-09
4024,801,73,Fall2024,,enrolled,2023-12-09
4025,802,79,Fall2024,,enrolled,2024-10-08
4026,802,86,Fall2024,,enrolled,2024-10-08
4027,802,88,Fall2024,,enrolled,2024-10-08
4028,802,74,Fall2024,,enrolled,2024-10-08
4029,802,80,Fall2024,,enrolled,2024-10-08
4030,803,90,Fall2024,,enrolled,2025-02-20
4031,803,73,Fall2024,,dropped,2025-02-20
4032,803,88,Fall2024,,enrolled,2025-02-20
4033,803,75,Fall2024,,enrolled,2025-02-20
4034,803,89,Fall2024,,enrolled,2025-02-20
4035,804,83,Fall2024,4.0,completed,2023-09-01
4036,804,84,Fall2024,,enrolled,2023-09-01
4037,804,75,Fall2024,,enrolled,2023-09-01
4038,804,79,Fall2024,,enrolled,2023-09-01
4039,804,86,Fall2024,,dropped,2023-09-01
4040,804,87,Fall2024,3.3,completed,2023-09-01
4041,805,85,Fall2024,3.3,completed,2022-12-26
4042,805,89,Fall2024,4.0,completed,2022-12-26
4043,805,82,Fall2024,,enrolled,2022-12-26
4044,805,78,Fall2024,2.3,completed,2022-12-26
4045,805,77,Fall2024,,dropped,2022-12-26
4046,806,75,Fall2024,,dropped,2024-08-11
4047,806,74,Fall2024,,enrolled,2024-08-11
4048,806,77,Fall2024,,enrolled,2024-08-11
4049,806,81,Fall2024,3.7,completed,2024-08-11
4050,807,75,Fall2024,,enrolled,2023-01-19
4051,807,85,Fall2024,3.0,completed,2023-01-19
4052,807,88,Fall2024,,enrolled,2023-01-19
4053,807,77,Fall2024,4.0,completed,2023-01-19
4054,807,78,Fall2024,,enrolled,2023-01-19
4055,807,81,Fall2024,,enrolled,2023-01-19
4056,808,88,Fall2024,,enrolled,2025-07-24
4057,808,89,Fall2024,,enrolled,2025-07-24
4058,808,87,Fall2024,,enrolled,2025-07-24
4059,808,84,Fall2024,,enrolled,2025-07-24
4060,808,85,Fall2024,,enrolled,2025-07-24
4061,809,86,Fall2024,,enrolled,2025-08-26
4062,809,76,Fall2024,,enrolled,2025-08-26
4063,809,80,Fall2024,,enrolled,2025-08-26
4064,809,79,Fall2024,,enrolled,2025-08-26
4065,809,75,Fall2024,,enrolled,2025-08-26
4066,810,81,Fall2024,,enrolled,2022-10-15
4067,810,74,Fall2024,2.3,completed,2022-10-15
4068,810,85,Fall2024,,enrolled,2022-10-15
4069,810,84,Fall2024,,enrolled,2022-10-15
4070,810,90,Fall2024,,enrolled,2022-10-15
4071,811,76,Fall2024,3.0,completed,2025-01-28
4072,811,84,Fall2024,,dropped,2025-01-28
4073,811,89,Fall2024,4.0,completed,2025-01-28
4074,811,85,Fall2024,,enrolled,2025-01-28
4075,811,79,Fall2024,,dropped,2025-01-28
4076,811,83,Fall2024,,enrolled,2025-01-28
4077,812,86,Fall2024,,enrolled,2025-05-06
4078,812,89,Fall2024,,enrolled,2025-05-06
4079,812,79,Fall2024,,enrolled,2025-05-06
4080,812,74,Fall2024,3.0,completed,2025-05-06
4081,813,85,Fall2024,,enrolled,2022-09-23
4082,813,89,Fall2024,,enrolled,2022-09-23
4083,813,86,Fall2024,,enrolled,2022-09-23
4084,813,81,Fall2024,,enrolled,2022-09-23
4085,814,88,Fall2024,,enrolled,2023-02-19
4086,814,90,Fall2024,,enrolled,2023-02-19
4087,814,74,Fall2024,,enrolled,2023-02-19
4088,814,76,Fall2024,,enrolled,2023-02-19
4089,814,77,Fall2024,,enrolled,2023-02-19
4090,814,79,Fall2024,,dropped,2023-02-19
4091,815,81,Fall2024,,enrolled,2023-06-16
4092,815,79,Fall2024,,enrolled,2023-06-16
4093,815,74,Fall2024,3.0,completed,2023-06-16
4094,815,77,Fall2024,,enrolled,2023-06-16
4095,815,88,Fall2024,,enrolled,2023-06-16
4096,816,73,Fall2024,3.3,completed,2023-06-09
4097,816,84,Fall2024,,enrolled,2023-06-09
4098,816,79,Fall2024,,enrolled,2023-06-09
4099,816,85,Fall2024,3.3,completed,2023-06-09
4100,816,89,Fall2024,,enrolled,2023-06-09
4101,816,81,Fall2024,,enrolled,2023-06-09
4102,817,82,Fall2024,,enrolled,2022-11-12
4103,817,84,Fall2024,,enrolled,2022-11-12
4104,817,73,Fall2024,,enrolled,2022-11-12
4105,817,87,Fall2024,,enrolled,2022-11-12
4106,818,76,Fall2024,,enrolled,2025-11-16
4107,818,88,Fall2024,,enrolled,2025-11-16
4108,818,84,Fall2024,,enrolled,2025-11-16
4109,818,81,Fall2024,,enrolled,2025-11-16
4110,818,79,Fall2024,,enrolled,2025-11-16
4111,819,75,Fall2024,,enrolled,2025-12-24
4112,819,82,Fall2024,3.7,completed,2025-12-24
4113,819,74,Fall2024,,enrolled,2025-12-24
4114,819,83,Fall2024,,enrolled,2025-12-24
4115,819,79,Fall2024,,dropped,2025-12-24
4116,820,75,Fall2024,3.7,completed,2022-10-03
4117,820,78,Fall2024,,dropped,2022-10-03
4118,820,90,Fall2024,,enrolled,2022-10-03
4119,820,73,Fall2024,,enrolled,2022-10-03
4120,820,83,Fall2024,,enrolled,2022-10-03
4121,820,79,Fall2024,,enrolled,2022-10-03
4122,821,81,Fall2024,,dropped,2023-08-16
4123,821,74,Fall2024,,enrolled,2023-08-16
4124,821,80,Fall2024,,enrolled,2023-08-16
4125,821,86,Fall2024,,enrolled,2023-08-16
4126,821,88,Fall2024,3.3,completed,2023-08-16
4127,821,89,Fall2024,3.3,completed,2023-08-16
4128,822,86,Fall2024,,enrolled,2022-12-18
4129,822,80,Fall2024,2.3,completed,2022-12-18
4130,822,82,Fall2024,,enrolled,2022-12-18
4131,822,75,Fall2024,,enrolled,2022-12-18
4132,823,79,Fall2024,,enrolled,2023-05-09
4133,823,82,Fall2024,,enrolled,2023-05-09
4134,823,81,Fall2024,,enrolled,2023-05-09
4135,823,87,Fall2024,,enrolled,2023-05-09
4136,823,73,Fall2024,2.7,completed,2023-05-09
4137,824,75,Fall2024,,enrolled,2023-09-15
4138,824,89,Fall2024,,enrolled,2023-09-15
4139,824,90,Fall2024,,enrolled,2023-09-15
4140,824,88,Fall2024,3.0,completed,2023-09-15
4141,824,74,Fall2024,,enrolled,2023-09-15
4142,825,84,Fall2024,,enrolled,2022-05-27
4143,825,86,Fall2024,3.3,completed,2022-05-27
4144,825,88,Fall2024,4.0,completed,2022-05-27
4145,825,74,Fall2024,,enrolled,2022-05-27
4146,826,89,Fall2024,,enrolled,2023-11-25
4147,826,74,Fall2024,,enrolled,2023-11-25
4148,826,86,Fall2024,,enrolled,2023-11-25
4149,826,76,Fall2024,,enrolled,2023-11-25
4150,826,77,Fall2024,,enrolled,2023-11-25
4151,827,73,Fall2024,2.3,completed,2023-11-18
4152,827,78,Fall2024,,enrolled,2023-11-18
4153,827,81,Fall2024,,enrolled,2023-11-18
4154,827,75,Fall2024,,enrolled,2023-11-18
4155,827,85,Fall2024,,enrolled,2023-11-18
4156,827,89,Fall2024,,enrolled,2023-11-18
4157,828,78,Fall2024,1.0,completed,2022-03-03
4158,828,80,Fall2024,3.0,completed,2022-03-03
4159,828,77,Fall2024,,dropped,2022-03-03
4160,828,89,Fall2024,,enrolled,2022-03-03
4161,828,88,Fall2024,,enrolled,2022-03-03
4162,829,85,Fall2024,2.3,completed,2022-05-02
4163,829,76,Fall2024,,enrolled,2022-05-02
4164,829,90,Fall2024,,enrolled,2022-05-02
4165,829,74,Fall2024,3.3,completed,2022-05-02
4166,829,75,Fall2024,4.0,completed,2022-05-02
4167,830,74,Fall2024,,enrolled,2024-12-30
4168,830,86,Fall2024,,enrolled,2024-12-30
4169,830,79,Fall2024,3.7,completed,2024-12-30
4170,830,76,Fall2024,,enrolled,2024-12-30
4171,830,77,Fall2024,,enrolled,2024-12-30
4172,830,87,Fall2024,4.0,completed,2024-12-30
4173,831,83,Fall2024,2.3,completed,2023-01-12
4174,831,87,Fall2024,,enrolled,2023-01-12
4175,831,85,Fall2024,,enrolled,2023-01-12
4176,831,74,Fall2024,,enrolled,2023-01-12
4177,831,75,Fall2024,,enrolled,2023-01-12
4178,832,83,Fall2024,,enrolled,2025-12-23
4179,832,89,Fall2024,,enrolled,2025-12-23
4180,832,84,Fall2024,3.7,completed,2025-12-23
4181,832,90,Fall2024,,enrolled,2025-12-23
4182,832,86,Fall2024,,enrolled,2025-12-23
4183,832,82,Fall2024,3.7,completed,2025-12-23
4184,833,85,Fall2024,,enrolled,2024-04-28
4185,833,75,Fall2024,,enrolled,2024-04-28
4186,833,88,Fall2024,3.7,completed,2024-04-28
4187,833,76,Fall2024,,enrolled,2024-04-28
4188,833,86,Fall2024,,enrolled,2024-04-28
4189,833,82,Fall2024,3.0,completed,2024-04-28
4190,834,80,Fall2024,,enrolled,2023-01-06
4191,834,75,Fall2024,,enrolled,2023-01-06
4192,834,83,Fall2024,4.0,completed,2023-01-06
4193,834,85,Fall2024,,enrolled,2023-01-06
4194,834,73,Fall2024,,enrolled,2023-01-06
4195,834,84,Fall2024,,enrolled,2023-01-06
4196,835,90,Fall2024,,enrolled,2024-08-11
4197,835,75,Fall2024,,enrolled,2024-08-11
4198,835,79,Fall2024,,enrolled,2024-08-11
4199,835,89,Fall2024,,enrolled,2024-08-11
4200,836,83,Fall2024,,enrolled,2025-02-16
4201,836,74,Fall2024,,enrolled,2025-02-16
4202,836,81,Fall2024,1.7,completed,2025-02-16
4203,836,82,Fall2024,2.3,completed,2025-02-16
4204,836,75,Fall2024,,enrolled,2025-02-16
4205,836,84,Fall2024,,enrolled,2025-02-16
4206,837,83,Fall2024,,enrolled,2025-05-13
4207,837,76,Fall2024,,enrolled,2025-05-13
4208,837,90,Fall2024,,dropped,2025-05-13
4209,837,87,Fall2024,,enrolled,2025-05-13
4210,837,89,Fall2024,4.0,completed,2025-05-13
4211,837,78,Fall2024,,enrolled,2025-05-13
4212,838,86,Fall2024,3.7,completed,2022-07-20
4213,838,81,Fall2024,,enrolled,2022-07-20
4214,838,85,Fall2024,,enrolled,2022-07-20
4215,838,82,Fall2024,,enrolled,2022-07-20
4216,839,81,Fall2024,,enrolled,2024-08-25
4217,839,76,Fall2024,2.7,completed,2024-08-25
4218,839,88,Fall2024,1.7,completed,2024-08-25
4219,839,90,Fall2024,,enrolled,2024-08-25
4220,839,75,Fall2024,,enrolled,2024-08-25
4221,839,85,Fall2024,,enrolled,2024-08-25
4222,840,75,Fall2024,3.0,completed,2025-06-07
4223,840,77,Fall2024,,enrolled,2025-06-07
4224,840,80,Fall2024,,enrolled,2025-06-07
4225,840,81,Fall2024,,enrolled,2025-06-07
4226,841,86,Fall2024,,enrolled,2023-06-30
4227,841,75,Fall2024,,enrolled,2023-06-30
4228,841,84,Fall2024,3.3,completed,2023-06-30
4229,841,80,Fall2024,,enrolled,2023-06-30
4230,841,76,Fall2024,,enrolled,2023-06-30
4231,841,89,Fall2024,3.0,completed,2023-06-30
4232,842,89,Fall2024,,enrolled,2024-08-16
4233,842,84,Fall2024,,enrolled,2024-08-16
4234,842,77,Fall2024,,enrolled,2024-08-16
4235,842,74,Fall2024,,enrolled,2024-08-16
4236,843,88,Fall2024,,enrolled,2023-09-29
4237,843,79,Fall2024,,enrolled,2023-09-29
4238,843,76,Fall2024,,enrolled,2023-09-29
4239,843,85,Fall2024,1.0,completed,2023-09-29
4240,843,90,Fall2024,,enrolled,2023-09-29
4241,844,86,Fall2024,,enrolled,2022-12-21
4242,844,79,Fall2024,,enrolled,2022-12-21
4243,844,78,Fall2024,3.7,completed,2022-12-21
4244,844,75,Fall2024,,enrolled,2022-12-21
4245,844,81,Fall2024,,enrolled,2022-12-21
4246,844,85,Fall2024,2.3,completed,2022-12-21
4247,845,80,Fall2024,,enrolled,2025-03-19
4248,845,76,Fall2024,,enrolled,2025-03-19
4249,845,77,Fall2024,2.7,completed,2025-03-19
4250,845,75,Fall2024,,enrolled,2025-03-19
4251,846,73,Fall2024,4.0,completed,2024-09-07
4252,846,87,Fall2024,2.3,completed,2024-09-07
4253,846,79,Fall2024,,enrolled,2024-09-07
4254,846,84,Fall2024,,dropped,2024-09-07
4255,846,85,Fall2024,2.7,completed,2024-09-07
4256,847,84,Fall2024,3.7,completed,2022-10-05
4257,847,89,Fall2024,3.3,completed,2022-10-05
4258,847,81,Fall2024,,enrolled,2022-10-05
4259,847,86,Fall2024,,enrolled,2022-10-05
4260,847,87,Fall2024,,enrolled,2022-10-05
4261,847,76,Fall2024,,enrolled,2022-10-05
4262,848,80,Fall2024,4.0,completed,2024-09-01
4263,848,87,Fall2024,,enrolled,2024-09-01
4264,848,83,Fall2024,,enrolled,2024-09-01
4265,848,82,Fall2024,,enrolled,2024-09-01
4266,848,78,Fall2024,,enrolled,2024-09-01
4267,849,89,Fall2024,,enrolled,2022-04-18
4268,849,83,Fall2024,,enrolled,2022-04-18
4269,849,88,Fall2024,,enrolled,2022-04-18
4270,849,84,Fall2024,,enrolled,2022-04-18
4271,849,75,Fall2024,,enrolled,2022-04-18
4272,849,85,Fall2024,,enrolled,2022-04-18
4273,850,79,Fall2024,4.0,completed,2023-09-06
4274,850,82,Fall2024,,enrolled,2023-09-06
4275,850,84,Fall2024,1.0,completed,2023-09-06
4276,850,81,Fall2024,,enrolled,2023-09-06
4277,851,79,Fall2024,,enrolled,2025-08-28
4278,851,88,Fall2024,,enrolled,2025-08-28
4279,851,84,Fall2024,,enrolled,2025-08-28
4280,851,76,Fall2024,,enrolled,2025-08-28
4281,851,86,Fall2024,,enrolled,2025-08-28
4282,851,81,Fall2024,4.0,completed,2025-08-28
4283,852,82,Fall2024,1.0,completed,2022-06-27
4284,852,83,Fall2024,2.3,completed,2022-06-27
4285,852,81,Fall2024,,enrolled,2022-06-27
4286,852,89,Fall2024,,enrolled,2022-06-27
4287,852,90,Fall2024,,enrolled,2022-06-27
4288,853,85,Fall2024,,enrolled,2022-11-18
4289,853,86,Fall2024,,enrolled,2022-11-18
4290,853,80,Fall2024,,enrolled,2022-11-18
4291,853,81,Fall2024,2.3,completed,2022-11-18
4292,853,90,Fall2024,3.7,completed,2022-11-18
4293,853,76,Fall2024,,enrolled,2022-11-18
4294,854,90,Fall2024,,enrolled,2024-01-25
4295,854,76,Fall2024,,enrolled,2024-01-25
4296,854,74,Fall2024,2.7,completed,2024-01-25
4297,854,80,Fall2024,3.7,completed,2024-01-25
4298,855,78,Fall2024,,enrolled,2023-01-21
4299,855,75,Fall2024,3.3,completed,2023-01-21
4300,855,80,Fall2024,2.3,completed,2023-01-21
4301,855,82,Fall2024,,dropped,2023-01-21
4302,856,76,Fall2024,,enrolled,2023-09-16
4303,856,83,Fall2024,,enrolled,2023-09-16
4304,856,81,Fall2024,2.3,completed,2023-09-16
4305,856,78,Fall2024,,enrolled,2023-09-16
4306,856,84,Fall2024,3.0,completed,2023-09-16
4307,857,82,Fall2024,,enrolled,2023-11-21
4308,857,81,Fall2024,,enrolled,2023-11-21
4309,857,74,Fall2024,3.0,completed,2023-11-21
4310,857,86,Fall2024,,enrolled,2023-11-21
4311,857,78,Fall2024,,enrolled,2023-11-21
4312,857,87,Fall2024,,enrolled,2023-11-21
4313,858,75,Fall2024,3.3,completed,2024-08-24
4314,858,76,Fall2024,,enrolled,2024-08-24
4315,858,90,Fall2024,,enrolled,2024-08-24
4316,858,79,Fall2024,,enrolled,2024-08-24
4317,858,77,Fall2024,2.3,completed,2024-08-24
4318,859,75,Fall2024,,enrolled,2025-03-10
4319,859,87,Fall2024,,enrolled,2025-03-10
4320,859,73,Fall2024,,enrolled,2025-03-10
4321,859,89,Fall2024,,enrolled,2025-03-10
4322,859,88,Fall2024,,enrolled,2025-03-10
4323,860,80,Fall2024,,enrolled,2022-11-05
4324,860,87,Fall2024,3.7,completed,2022-11-05
4325,860,82,Fall2024,1.7,completed,2022-11-05
4326,860,73,Fall2024,,enrolled,2022-11-05
4327,860,85,Fall2024,,enrolled,2022-11-05
4328,861,75,Fall2024,,enrolled,2022-11-15
4329,861,73,Fall2024,3.0,completed,2022-11-15
4330,861,83,Fall2024,,enrolled,2022-11-15
4331,861,90,Fall2024,,enrolled,2022-11-15
4332,861,74,Fall2024,,enrolled,2022-11-15
4333,862,88,Fall2024,,enrolled,2023-10-27
4334,862,74,Fall2024,,enrolled,2023-10-27
4335,862,87,Fall2024,1.7,completed,2023-10-27
4336,862,79,Fall2024,4.0,completed,2023-10-27
4337,863,90,Fall2024,4.0,completed,2024-11-09
4338,863,82,Fall2024,4.0,completed,2024-11-09
4339,863,86,Fall2024,,enrolled,2024-11-09
4340,863,85,Fall2024,,enrolled,2024-11-09
4341,863,73,Fall2024,4.0,completed,2024-11-09
4342,864,89,Fall2024,,enrolled,2023-06-23
4343,864,75,Fall2024,4.0,completed,2023-06-23
4344,864,78,Fall2024,,enrolled,2023-06-23
4345,864,87,Fall2024,,enrolled,2023-06-23
4346,864,74,Fall2024,,enrolled,2023-06-23
4347,864,81,Fall2024,,enrolled,2023-06-23
4348,865,85,Fall2024,,enrolled,2022-12-30
4349,865,75,Fall2024,,enrolled,2022-12-30
4350,865,78,Fall2024,3.0,completed,2022-12-30
4351,865,86,Fall2024,,enrolled,2022-12-30
4352,866,85,Fall2024,3.3,completed,2025-09-16
4353,866,79,Fall2024,3.3,completed,2025-09-16
4354,866,86,Fall2024,,enrolled,2025-09-16
4355,866,82,Fall2024,,enrolled,2025-09-16
4356,866,83,Fall2024,,enrolled,2025-09-16
4357,867,77,Fall2024,2.3,completed,2022-03-22
4358,867,88,Fall2024,,dropped,2022-03-22
4359,867,84,Fall2024,2.7,completed,2022-03-22
4360,867,73,Fall2024,4.0,completed,2022-03-22
4361,867,89,Fall2024,,enrolled,2022-03-22
4362,867,90,Fall2024,,enrolled,2022-03-22
4363,868,90,Fall2024,,enrolled,2025-08-03
4364,868,79,Fall2024,2.3,completed,2025-08-03
4365,868,73,Fall2024,,enrolled,2025-08-03
4366,868,80,Fall2024,,enrolled,2025-08-03
4367,868,74,Fall2024,4.0,completed,2025-08-03
4368,869,89,Fall2024,2.7,completed,2023-04-24
4369,869,86,Fall2024,4.0,completed,2023-04-24
4370,869,75,Fall2024,,enrolled,2023-04-24
4371,869,85,Fall2024,,enrolled,2023-04-24
4372,870,89,Fall2024,3.3,completed,2024-04-19
4373,870,85,Fall2024,,enrolled,2024-04-19
4374,870,78,Fall2024,,enrolled,2024-04-19
4375,870,74,Fall2024,3.3,completed,2024-04-19
4376,870,80,Fall2024,,enrolled,2024-04-19
4377,870,75,Fall2024,3.0,completed,2024-04-19
4378,871,75,Fall2024,,enrolled,2024-12-06
4379,871,90,Fall2024,4.0,completed,2024-12-06
4380,871,82,Fall2024,,dropped,2024-12-06
4381,871,76,Fall2024,,enrolled,2024-12-06
4382,871,81,Fall2024,0.0,completed,2024-12-06
4383,871,73,Fall2024,,enrolled,2024-12-06
4384,872,87,Fall2024,,enrolled,2023-04-25
4385,872,84,Fall2024,3.3,completed,2023-04-25
4386,872,83,Fall2024,,enrolled,2023-04-25
4387,872,76,Fall2024,,dropped,2023-04-25
4388,872,89,Fall2024,,enrolled,2023-04-25
4389,872,78,Fall2024,3.3,completed,2023-04-25
4390,873,81,Fall2024,,enrolled,2023-10-10
4391,873,85,Fall2024,4.0,completed,2023-10-10
4392,873,76,Fall2024,,enrolled,2023-10-10
4393,873,79,Fall2024,,enrolled,2023-10-10
4394,873,90,Fall2024,,enrolled,2023-10-10
4395,873,84,Fall2024,,enrolled,2023-10-10
4396,874,81,Fall2024,3.7,completed,2024-05-30
4397,874,75,Fall2024,,enrolled,2024-05-30
4398,874,78,Fall2024,,dropped,2024-05-30
4399,874,73,Fall2024,3.7,completed,2024-05-30
4400,874,79,Fall2024,,enrolled,2024-05-30
4401,874,82,Fall2024,4.0,completed,2024-05-30
4402,875,87,Fall2024,2.7,completed,2023-01-03
4403,875,79,Fall2024,3.0,completed,2023-01-03
4404,875,83,Fall2024,,enrolled,2023-01-03
4405,875,73,Fall2024,3.0,completed,2023-01-03
4406,876,79,Fall2024,,enrolled,2024-04-08
4407,876,84,Fall2024,,enrolled,2024-04-08
4408,876,83,Fall2024,,enrolled,2024-04-08
4409,876,77,Fall2024,,enrolled,2024-04-08
4410,877,86,Fall2024,,enrolled,2023-02-14
4411,877,84,Fall2024,,enrolled,2023-02-14
4412,877,78,Fall2024,,enrolled,2023-02-14
4413,877,77,Fall2024,,enrolled,2023-02-14
4414,877,76,Fall2024,,enrolled,2023-02-14
4415,878,83,Fall2024,,enrolled,2025-06-12
4416,878,75,Fall2024,,enrolled,2025-06-12
4417,878,74,Fall2024,,enrolled,2025-06-12
4418,878,78,Fall2024,,enrolled,2025-06-12
4419,878,84,Fall2024,,enrolled,2025-06-12
4420,879,77,Fall2024,,enrolled,2024-03-15
4421,879,88,Fall2024,,enrolled,2024-03-15
4422,879,79,Fall2024,,enrolled,2024-03-15
4423,879,73,Fall2024,,enrolled,2024-03-15
4424,879,78,Fall2024,,dropped,2024-03-15
4425,879,89,Fall2024,4.0,completed,2024-03-15
4426,880,87,Fall2024,4.0,completed,2024-03-30
4427,880,79,Fall2024,,enrolled,2024-03-30
4428,880,75,Fall2024,,enrolled,2024-03-30
4429,880,86,Fall2024,,enrolled,2024-03-30
4430,880,90,Fall2024,,enrolled,2024-03-30
4431,880,77,Fall2024,,enrolled,2024-03-30
4432,881,78,Fall2024,3.0,completed,2022-11-04
4433,881,73,Fall2024,,enrolled,2022-11-04
4434,881,80,Fall2024,,enrolled,2022-11-04
4435,881,75,Fall2024,,enrolled,2022-11-04
4436,881,84,Fall2024,,enrolled,2022-11-04
4437,881,76,Fall2024,3.0,completed,2022-11-04
4438,882,90,Fall2024,4.0,completed,2025-11-27
4439,882,77,Fall2024,3.0,completed,2025-11-27
4440,882,81,Fall2024,,dropped,2025-11-27
4441,882,74,Fall2024,,enrolled,2025-11-27
4442,882,80,Fall2024,,dropped,2025-11-27
4443,882,83,Fall2024,,enrolled,2025-11-27
4444,883,75,Fall2024,,enrolled,2024-05-05
4445,883,90,Fall2024,4.0,completed,2024-05-05
4446,883,82,Fall2024,,enrolled,2024-05-05
4447,883,88,Fall2024,,enrolled,2024-05-05
4448,884,77,Fall2024,,enrolled,2024-02-24
4449,884,80,Fall2024,4.0,completed,2024-02-24
4450,884,83,Fall2024,2.3,completed,2024-02-24
4451,884,79,Fall2024,,enrolled,2024-02-24
4452,885,76,Fall2024,,enrolled,2022-10-21
4453,885,81,Fall2024,4.0,completed,2022-10-21
4454,885,90,Fall2024,,dropped,2022-10-21
4455,885,77,Fall2024,3.7,completed,2022-10-21
4456,886,90,Fall2024,,enrolled,2022-11-29
4457,886,88,Fall2024,,enrolled,2022-11-29
4458,886,80,Fall2024,,enrolled,2022-11-29
4459,886,81,Fall2024,,enrolled,2022-11-29
4460,887,74,Fall2024,,enrolled,2024-07-21
4461,887,78,Fall2024,,enrolled,2024-07-21
4462,887,87,Fall2024,,enrolled,2024-07-21
4463,887,85,Fall2024,4.0,completed,2024-07-21
4464,887,82,Fall2024,,enrolled,2024-07-21
4465,887,81,Fall2024,1.0,completed,2024-07-21
4466,888,87,Fall2024,2.0,completed,2022-05-26
4467,888,80,Fall2024,4.0,completed,2022-05-26
4468,888,83,Fall2024,,enrolled,2022-05-26
4469,888,79,Fall2024,,enrolled,2022-05-26
4470,888,81,Fall2024,2.7,completed,2022-05-26
4471,889,73,Fall2024,,enrolled,2023-06-01
4472,889,80,Fall2024,,dropped,2023-06-01
4473,889,84,Fall2024,,enrolled,2023-06-01
4474,889,87,Fall2024,3.3,completed,2023-06-01
4475,889,83,Fall2024,2.7,completed,2023-06-01
4476,890,77,Fall2024,,enrolled,2025-01-18
4477,890,80,Fall2024,,enrolled,2025-01-18
4478,890,84,Fall2024,,enrolled,2025-01-18
