id,student_id,week_number,year,login_count,time_spent_minutes,assignments_submitted,assignments_total,avg_assignment_score,engagement_score
8592,716,12,2024,5,5,1,5,51.56,25.0
8593,717,1,2024,5,7,2,5,37.61,41.67
8594,717,2,2024,17,554,4,5,95.12,95.0
8595,717,3,2024,12,572,4,5,81.55,86.67
8596,717,4,2024,7,223,3,5,70.95,61.67
8597,717,5,2024,5,252,2,5,67.51,41.67
8598,717,6,2024,10,408,5,5,97.07,100.0
8599,717,7,2024,20,524,4,5,82.83,100.0
8600,717,8,2024,6,185,2,5,65.04,43.33
8601,717,9,2024,6,265,4,5,74.5,76.67
8602,717,10,2024,11,381,5,5,85.03,100.0
8603,717,11,2024,12,566,5,5,98.83,100.0
8604,717,12,2024,17,477,4,5,85.55,95.0
8605,718,1,2024,11,526,5,5,86.24,100.0
8606,718,2,2024,11,301,5,5,89.16,100.0
8607,718,3,2024,10,497,5,5,83.65,100.0
8608,718,4,2024,12,596,4,5,92.64,86.67
8609,718,5,2024,14,575,4,5,85.56,90.0
8610,718,6,2024,19,600,5,5,86.39,100.0
8611,718,7,2024,18,530,5,5,86.36,100.0
8612,718,8,2024,8,184,4,5,70.87,80.0
8613,718,9,2024,15,530,4,5,98.23,91.67
8614,718,10,2024,15,300,4,5,94.12,91.67
8615,718,11,2024,1,6,1,5,35.86,18.33
8616,718,12,2024,8,181,3,5,72.25,63.33
8617,719,1,2024,17,384,5,5,90.36,100.0
8618,719,2,2024,12,519,4,5,86.97,86.67
8619,719,3,2024,5,60,0,5,39.68,8.33
8620,719,4,2024,12,326,4,5,90.17,86.67
8621,719,5,2024,17,557,4,5,91.88,95.0
8622,719,6,2024,12,387,4,5,91.61,86.67
8623,719,7,2024,12,358,4,5,92.93,86.67
8624,719,8,2024,7,186,2,5,72.7,45.0
8625,719,9,2024,8,294,2,5,64.23,46.67
8626,719,10,2024,8,298,2,5,71.75,46.67
8627,719,11,2024,0,42,1,5,32.61,16.67
8628,719,12,2024,20,385,4,5,89.58,100.0
8629,720,1,2024,12,484,5,5,91.44,100.0
8630,720,2,2024,9,284,2,5,66.66,48.33
8631,720,3,2024,10,214,2,5,63.38,50.0
8632,720,4,2024,6,195,2,5,65.99,43.33
8633,720,5,2024,20,539,5,5,92.84,100.0
8634,720,6,2024,17,573,4,5,89.81,95.0
8635,720,7,2024,5,247,4,5,66.56,75.0
8636,720,8,2024,10,559,5,5,96.44,100.0
8637,720,9,2024,20,325,5,5,82.34,100.0
8638,720,10,2024,12,371,5,5,98.33,100.0
8639,720,11,2024,0,146,2,5,48.7,33.33
8640,720,12,2024,14,595,5,5,98.37,100.0
8641,721,1,2024,17,356,5,5,99.85,100.0
8642,721,2,2024,6,253,3,5,76.66,60.0
8643,721,3,2024,17,427,5,5,82.52,100.0
8644,721,4,2024,20,310,4,5,82.92,100.0
8645,721,5,2024,8,279,3,5,70.42,63.33
8646,721,6,2024,13,369,5,5,90.82,100.0
8647,721,7,2024,10,275,2,5,66.7,50.0
8648,721,8,2024,5,47,2,5,54.65,41.67
8649,721,9,2024,7,232,3,5,61.63,61.67
8650,721,10,2024,17,554,4,5,80.89,95.0
8651,721,11,2024,4,21,2,5,49.33,40.0
8652,721,12,2024,5,209,3,5,63.77,58.33
8653,722,1,2024,13,478,4,5,82.29,88.33
8654,722,2,2024,1,51,1,5,30.33,18.33
8655,722,3,2024,20,344,5,5,86.41,100.0
8656,722,4,2024,4,111,1,5,37.43,23.33
8657,722,5,2024,5,69,2,5,36.64,41.67
8658,722,6,2024,16,356,4,5,86.86,93.33
8659,722,7,2024,11,357,5,5,92.24,100.0
8660,722,8,2024,11,375,5,5,86.5,100.0
8661,722,9,2024,11,543,4,5,84.66,85.0
8662,722,10,2024,8,228,4,5,62.4,80.0
8663,722,11,2024,13,530,5,5,80.46,100.0
8664,722,12,2024,5,173,4,5,70.94,75.0
8665,723,1,2024,5,151,3,5,64.96,58.33
8666,723,2,2024,14,438,4,5,83.18,90.0
8667,723,3,2024,14,591,5,5,81.61,100.0
8668,723,4,2024,20,556,4,5,92.83,100.0
8669,723,5,2024,20,469,5,5,81.3,100.0
8670,723,6,2024,11,477,5,5,97.45,100.0
8671,723,7,2024,18,320,4,5,85.39,96.67
8672,723,8,2024,7,286,4,5,64.1,78.33
8673,723,9,2024,2,69,0,5,45.74,3.33
8674,723,10,2024,5,158,2,5,68.33,41.67
8675,723,11,2024,19,576,4,5,92.06,98.33
8676,723,12,2024,6,198,2,5,67.95,43.33
8677,724,1,2024,12,499,5,5,85.76,100.0
8678,724,2,2024,10,210,4,5,60.96,83.33
8679,724,3,2024,15,588,4,5,93.11,91.67
8680,724,4,2024,10,564,4,5,81.2,83.33
8681,724,5,2024,10,594,4,5,88.83,83.33
8682,724,6,2024,11,309,5,5,92.11,100.0
8683,724,7,2024,5,288,3,5,66.56,58.33
8684,724,8,2024,7,298,3,5,67.08,61.67
8685,724,9,2024,18,400,4,5,81.7,96.67
8686,724,10,2024,16,497,5,5,85.12,100.0
8687,724,11,2024,13,430,5,5,99.11,100.0
8688,724,12,2024,12,510,4,5,80.14,86.67
8689,725,1,2024,10,292,3,5,79.87,66.67
8690,725,2,2024,10,211,2,5,61.18,50.0
8691,725,3,2024,10,411,4,5,89.81,83.33
8692,725,4,2024,5,268,4,5,68.48,75.0
8693,725,5,2024,12,467,5,5,98.35,100.0
8694,725,6,2024,11,359,4,5,94.75,85.0
8695,725,7,2024,11,485,4,5,90.91,85.0
8696,725,8,2024,18,436,5,5,82.54,100.0
8697,725,9,2024,16,309,4,5,85.08,93.33
8698,725,10,2024,6,238,4,5,68.88,76.67
8699,725,11,2024,17,347,4,5,86.77,95.0
8700,725,12,2024,15,579,5,5,95.95,100.0
8701,726,1,2024,20,480,4,5,91.9,100.0
8702,726,2,2024,19,309,4,5,99.73,98.33
8703,726,3,2024,7,157,4,5,77.57,78.33
8704,726,4,2024,2,77,2,5,39.02,36.67
8705,726,5,2024,8,193,4,5,74.87,80.0
8706,726,6,2024,11,515,5,5,84.92,100.0
8707,726,7,2024,4,116,2,5,36.51,40.0
8708,726,8,2024,20,324,5,5,98.01,100.0
8709,726,9,2024,16,548,5,5,94.03,100.0
8710,726,10,2024,10,226,2,5,60.28,50.0
8711,726,11,2024,5,232,3,5,71.78,58.33
8712,726,12,2024,16,477,4,5,82.05,93.33
8713,727,1,2024,15,329,5,5,88.75,100.0
8714,727,2,2024,13,467,4,5,93.51,88.33
8715,727,3,2024,10,280,2,5,77.49,50.0
8716,727,4,2024,12,535,4,5,95.28,86.67
8717,727,5,2024,12,405,4,5,87.16,86.67
8718,727,6,2024,0,21,1,5,59.92,16.67
8719,727,7,2024,1,106,1,5,40.07,18.33
8720,727,8,2024,13,365,5,5,81.97,100.0
8721,727,9,2024,14,369,5,5,98.41,100.0
8722,727,10,2024,5,291,2,5,64.28,41.67
8723,727,11,2024,6,164,2,5,63.32,43.33
8724,727,12,2024,10,207,2,5,65.51,50.0
8725,728,1,2024,5,102,1,5,52.03,25.0
8726,728,2,2024,17,348,5,5,84.4,100.0
8727,728,3,2024,11,474,5,5,85.9,100.0
8728,728,4,2024,15,512,4,5,99.02,91.67
8729,728,5,2024,4,117,1,5,35.8,23.33
8730,728,6,2024,18,432,4,5,84.76,96.67
8731,728,7,2024,12,356,5,5,83.0,100.0
8732,728,8,2024,9,256,3,5,67.28,65.0
8733,728,9,2024,11,493,5,5,83.88,100.0
8734,728,10,2024,10,162,2,5,79.89,50.0
8735,728,11,2024,16,582,4,5,89.33,93.33
8736,728,12,2024,12,342,5,5,86.72,100.0
8737,729,1,2024,20,344,4,5,98.96,100.0
8738,729,2,2024,5,195,2,5,70.89,41.67
8739,729,3,2024,13,448,4,5,97.1,88.33
8740,729,4,2024,19,337,5,5,85.32,100.0
8741,729,5,2024,7,243,3,5,77.91,61.67
8742,729,6,2024,9,246,2,5,66.88,48.33
8743,729,7,2024,11,352,5,5,82.46,100.0
8744,729,8,2024,13,456,5,5,93.8,100.0
8745,729,9,2024,14,362,5,5,86.82,100.0
8746,729,10,2024,19,388,4,5,99.89,98.33
8747,729,11,2024,12,394,5,5,99.56,100.0
8748,729,12,2024,17,346,5,5,99.83,100.0
8749,730,1,2024,13,398,5,5,98.32,100.0
8750,730,2,2024,9,265,4,5,74.87,81.67
8751,730,3,2024,0,17,1,5,34.0,16.67
8752,730,4,2024,1,113,0,5,55.15,1.67
8753,730,5,2024,5,148,0,5,51.76,8.33
8754,730,6,2024,17,519,5,5,82.51,100.0
8755,730,7,2024,10,179,4,5,75.46,83.33
8756,730,8,2024,13,338,4,5,81.56,88.33
8757,730,9,2024,5,157,4,5,75.32,75.0
8758,730,10,2024,10,469,4,5,92.97,83.33
8759,730,11,2024,19,474,5,5,97.97,100.0
8760,730,12,2024,16,477,4,5,80.42,93.33
8761,731,1,2024,19,483,4,5,89.44,98.33
8762,731,2,2024,6,267,4,5,75.58,76.67
8763,731,3,2024,19,393,4,5,83.33,98.33
8764,731,4,2024,6,228,3,5,70.58,60.0
8765,731,5,2024,10,551,5,5,91.97,100.0
8766,731,6,2024,8,241,3,5,69.46,63.33
8767,731,7,2024,14,409,5,5,99.25,100.0
8768,731,8,2024,4,145,0,5,37.69,6.67
8769,731,9,2024,11,385,5,5,86.85,100.0
8770,731,10,2024,17,433,4,5,98.98,95.0
8771,731,11,2024,18,435,5,5,90.88,100.0
8772,731,12,2024,4,40,0,5,34.9,6.67
8773,732,1,2024,7,219,4,5,71.46,78.33
8774,732,2,2024,17,454,5,5,90.51,100.0
8775,732,3,2024,8,229,3,5,79.41,63.33
8776,732,4,2024,14,390,4,5,92.59,90.0
8777,732,5,2024,19,600,4,5,85.13,98.33
8778,732,6,2024,10,545,4,5,84.39,83.33
8779,732,7,2024,5,219,2,5,78.07,41.67
8780,732,8,2024,16,444,5,5,82.31,100.0
8781,732,9,2024,6,240,3,5,65.28,60.0
8782,732,10,2024,10,187,3,5,74.49,66.67
8783,732,11,2024,6,263,2,5,76.78,43.33
8784,732,12,2024,16,539,5,5,92.77,100.0
8785,733,1,2024,5,267,4,5,60.53,75.0
8786,733,2,2024,9,204,3,5,68.01,65.0
8787,733,3,2024,10,545,5,5,99.37,100.0
8788,733,4,2024,4,29,2,5,32.62,40.0
8789,733,5,2024,10,299,2,5,70.98,50.0
8790,733,6,2024,20,588,4,5,90.2,100.0
8791,733,7,2024,10,232,2,5,68.85,50.0
8792,733,8,2024,7,286,4,5,78.79,78.33
8793,733,9,2024,15,318,5,5,90.19,100.0
8794,733,10,2024,20,344,5,5,88.29,100.0
8795,733,11,2024,18,470,5,5,95.39,100.0
8796,733,12,2024,6,168,3,5,78.69,60.0
8797,734,1,2024,8,191,4,5,69.24,80.0
8798,734,2,2024,7,208,4,5,76.56,78.33
8799,734,3,2024,2,68,1,5,42.29,20.0
8800,734,4,2024,7,171,4,5,76.92,78.33
8801,734,5,2024,19,531,5,5,84.07,100.0
8802,734,6,2024,14,432,5,5,94.99,100.0
8803,734,7,2024,14,464,5,5,85.68,100.0
8804,734,8,2024,5,182,4,5,62.85,75.0
8805,734,9,2024,19,566,5,5,91.2,100.0
8806,734,10,2024,12,327,5,5,97.52,100.0
8807,734,11,2024,18,593,4,5,80.48,96.67
8808,734,12,2024,12,394,4,5,94.25,86.67
8809,735,1,2024,14,335,5,5,88.53,100.0
8810,735,2,2024,4,112,0,5,54.6,6.67
8811,735,3,2024,5,103,2,5,36.04,41.67
8812,735,4,2024,18,384,5,5,94.15,100.0
8813,735,5,2024,10,309,4,5,91.97,83.33
8814,735,6,2024,3,124,0,5,39.83,5.0
8815,735,7,2024,9,254,2,5,67.31,48.33
8816,735,8,2024,7,154,4,5,62.31,78.33
8817,735,9,2024,15,470,4,5,81.04,91.67
8818,735,10,2024,13,429,4,5,88.63,88.33
8819,735,11,2024,16,597,4,5,89.3,93.33
8820,735,12,2024,20,468,5,5,85.97,100.0
8821,736,1,2024,20,344,5,5,90.3,100.0
8822,736,2,2024,11,433,5,5,99.05,100.0
8823,736,3,2024,8,196,2,5,77.79,46.67
8824,736,4,2024,15,416,4,5,82.02,91.67
8825,736,5,2024,10,291,3,5,77.58,66.67
8826,736,6,2024,10,378,5,5,96.48,100.0
8827,736,7,2024,15,307,5,5,99.34,100.0
8828,736,8,2024,10,250,2,5,69.25,50.0
8829,736,9,2024,18,557,5,5,95.63,100.0
8830,736,10,2024,19,376,5,5,97.53,100.0
8831,736,11,2024,18,307,4,5,80.62,96.67
8832,736,12,2024,7,196,4,5,66.89,78.33
8833,737,1,2024,5,50,0,5,39.42,8.33
8834,737,2,2024,10,258,2,5,78.97,50.0
8835,737,3,2024,5,260,2,5,73.05,41.67
8836,737,4,2024,20,382,5,5,98.24,100.0
8837,737,5,2024,5,161,4,5,77.73,75.0
8838,737,6,2024,7,163,2,5,73.0,45.0
8839,737,7,2024,10,526,4,5,92.04,83.33
8840,737,8,2024,18,562,4,5,80.94,96.67
8841,737,9,2024,15,599,4,5,98.77,91.67
8842,737,10,2024,5,241,3,5,63.41,58.33
8843,737,11,2024,9,264,4,5,65.65,81.67
8844,737,12,2024,11,457,5,5,99.36,100.0
8845,738,1,2024,20,562,5,5,89.76,100.0
8846,738,2,2024,15,339,5,5,93.96,100.0
8847,738,3,2024,19,382,4,5,91.83,98.33
8848,738,4,2024,1,116,2,5,53.04,35.0
8849,738,5,2024,11,503,5,5,93.49,100.0
8850,738,6,2024,17,506,4,5,84.6,95.0
8851,738,7,2024,10,298,3,5,69.42,66.67
8852,738,8,2024,5,228,2,5,78.08,41.67
8853,738,9,2024,9,197,4,5,66.04,81.67
8854,738,10,2024,16,551,5,5,85.56,100.0
8855,738,11,2024,13,527,5,5,98.35,100.0
8856,738,12,2024,8,292,3,5,76.55,63.33
8857,739,1,2024,17,351,5,5,85.93,100.0
8858,739,2,2024,20,358,4,5,99.15,100.0
8859,739,3,2024,7,300,3,5,79.81,61.67
8860,739,4,2024,11,553,4,5,88.61,85.0
8861,739,5,2024,17,580,4,5,86.29,95.0
8862,739,6,2024,7,202,2,5,66.49,45.0
8863,739,7,2024,11,313,4,5,93.16,85.0
8864,739,8,2024,9,283,2,5,73.87,48.33
8865,739,9,2024,9,167,3,5,61.53,65.0
8866,739,10,2024,12,323,4,5,92.94,86.67
8867,739,11,2024,8,216,4,5,71.2,80.0
8868,739,12,2024,5,121,2,5,43.09,41.67
8869,740,1,2024,2,33,0,5,53.36,3.33
8870,740,2,2024,11,388,5,5,86.44,100.0
8871,740,3,2024,6,217,3,5,74.99,60.0
8872,740,4,2024,10,555,4,5,91.69,83.33
8873,740,5,2024,20,485,5,5,85.38,100.0
8874,740,6,2024,14,383,5,5,85.49,100.0
8875,740,7,2024,10,268,2,5,78.95,50.0
8876,740,8,2024,11,463,5,5,87.97,100.0
8877,740,9,2024,20,367,4,5,89.68,100.0
8878,740,10,2024,9,267,2,5,62.63,48.33
8879,740,11,2024,6,179,4,5,78.64,76.67
8880,740,12,2024,5,280,3,5,78.84,58.33
8881,741,1,2024,14,441,5,5,84.61,100.0
8882,741,2,2024,15,323,4,5,91.39,91.67
8883,741,3,2024,10,201,4,5,74.39,83.33
8884,741,4,2024,19,556,4,5,99.13,98.33
8885,741,5,2024,14,300,4,5,89.01,90.0
8886,741,6,2024,12,493,5,5,92.36,100.0
8887,741,7,2024,20,450,5,5,91.99,100.0
8888,741,8,2024,17,467,4,5,86.92,95.0
8889,741,9,2024,10,192,3,5,77.88,66.67
8890,741,10,2024,16,310,4,5,84.98,93.33
8891,741,11,2024,10,308,4,5,93.64,83.33
8892,741,12,2024,17,574,4,5,88.42,95.0
8893,742,1,2024,18,371,5,5,88.44,100.0
8894,742,2,2024,6,151,4,5,62.95,76.67
8895,742,3,2024,12,361,4,5,90.28,86.67
8896,742,4,2024,19,310,4,5,95.9,98.33
8897,742,5,2024,18,411,4,5,94.34,96.67
8898,742,6,2024,12,553,4,5,84.51,86.67
8899,742,7,2024,14,336,5,5,96.99,100.0
8900,742,8,2024,18,568,4,5,85.09,96.67
8901,742,9,2024,20,438,4,5,99.82,100.0
8902,742,10,2024,20,398,4,5,83.53,100.0
8903,742,11,2024,2,108,1,5,33.58,20.0
8904,742,12,2024,17,341,4,5,90.17,95.0
8905,743,1,2024,18,504,4,5,82.93,96.67
8906,743,2,2024,0,61,2,5,36.8,33.33
8907,743,3,2024,5,81,2,5,58.35,41.67
8908,743,4,2024,5,216,3,5,73.24,58.33
8909,743,5,2024,7,264,2,5,63.09,45.0
8910,743,6,2024,10,435,5,5,96.04,100.0
8911,743,7,2024,6,194,4,5,66.86,76.67
8912,743,8,2024,8,201,2,5,64.37,46.67
8913,743,9,2024,15,326,4,5,95.67,91.67
8914,743,10,2024,14,413,4,5,94.68,90.0
8915,743,11,2024,5,252,4,5,60.09,75.0
8916,743,12,2024,9,213,2,5,72.78,48.33
8917,744,1,2024,13,522,5,5,89.66,100.0
8918,744,2,2024,18,482,5,5,98.1,100.0
8919,744,3,2024,5,81,1,5,55.21,25.0
8920,744,4,2024,15,413,4,5,89.98,91.67
8921,744,5,2024,0,47,0,5,46.02,0.0
8922,744,6,2024,5,74,2,5,31.68,41.67
8923,744,7,2024,14,534,5,5,95.24,100.0
8924,744,8,2024,1,118,2,5,56.58,35.0
8925,744,9,2024,20,322,5,5,92.11,100.0
8926,744,10,2024,14,576,4,5,97.59,90.0
8927,744,11,2024,7,190,2,5,65.24,45.0
8928,744,12,2024,17,467,5,5,82.32,100.0
8929,745,1,2024,13,528,4,5,81.09,88.33
8930,745,2,2024,10,332,4,5,88.92,83.33
8931,745,3,2024,7,250,3,5,69.19,61.67
8932,745,4,2024,13,488,4,5,80.86,88.33
8933,745,5,2024,14,452,5,5,93.83,100.0
8934,745,6,2024,9,294,2,5,75.71,48.33
8935,745,7,2024,11,504,5,5,92.56,100.0
8936,745,8,2024,18,326,4,5,80.36,96.67
8937,745,9,2024,14,594,4,5,84.38,90.0
8938,745,10,2024,5,152,4,5,64.29,75.0
8939,745,11,2024,18,545,4,5,95.59,96.67
8940,745,12,2024,10,154,2,5,72.34,50.0
8941,746,1,2024,13,560,4,5,83.81,88.33
8942,746,2,2024,13,353,4,5,88.82,88.33
8943,746,3,2024,12,592,5,5,95.92,100.0
8944,746,4,2024,14,582,4,5,95.42,90.0
8945,746,5,2024,15,589,5,5,84.57,100.0
8946,746,6,2024,10,299,2,5,77.5,50.0
8947,746,7,2024,10,373,4,5,97.65,83.33
8948,746,8,2024,9,288,3,5,64.21,65.0
8949,746,9,2024,20,319,5,5,83.57,100.0
8950,746,10,2024,16,535,5,5,98.21,100.0
8951,746,11,2024,1,138,0,5,55.55,1.67
8952,746,12,2024,19,431,5,5,89.59,100.0
8953,747,1,2024,16,575,5,5,96.93,100.0
8954,747,2,2024,7,220,4,5,61.29,78.33
8955,747,3,2024,11,321,4,5,86.86,85.0
8956,747,4,2024,8,194,3,5,66.68,63.33
8957,747,5,2024,10,352,4,5,90.51,83.33
8958,747,6,2024,18,454,4,5,97.09,96.67
8959,747,7,2024,12,543,4,5,89.7,86.67
8960,747,8,2024,2,40,0,5,50.62,3.33
8961,747,9,2024,6,274,4,5,79.42,76.67
8962,747,10,2024,6,211,2,5,77.31,43.33
8963,747,11,2024,6,223,2,5,74.56,43.33
8964,747,12,2024,13,577,4,5,88.36,88.33
8965,748,1,2024,15,598,5,5,82.64,100.0
8966,748,2,2024,11,592,5,5,88.15,100.0
8967,748,3,2024,14,501,5,5,92.77,100.0
8968,748,4,2024,10,495,4,5,85.19,83.33
8969,748,5,2024,8,279,3,5,61.88,63.33
8970,748,6,2024,8,190,4,5,62.52,80.0
8971,748,7,2024,17,545,4,5,87.79,95.0
8972,748,8,2024,13,301,4,5,81.71,88.33
8973,748,9,2024,10,546,5,5,90.81,100.0
8974,748,10,2024,0,132,0,5,51.97,0.0
8975,748,11,2024,20,428,4,5,91.74,100.0
8976,748,12,2024,10,406,4,5,83.72,83.33
8977,749,1,2024,18,345,4,5,84.62,96.67
8978,749,2,2024,6,271,3,5,72.97,60.0
8979,749,3,2024,7,239,4,5,79.36,78.33
8980,749,4,2024,8,191,3,5,70.37,63.33
8981,749,5,2024,19,389,5,5,85.65,100.0
8982,749,6,2024,20,535,4,5,89.11,100.0
8983,749,7,2024,16,585,5,5,88.99,100.0
8984,749,8,2024,10,216,2,5,77.35,50.0
8985,749,9,2024,8,180,2,5,69.45,46.67
8986,749,10,2024,9,192,2,5,69.05,48.33
8987,749,11,2024,18,367,5,5,99.53,100.0
8988,749,12,2024,6,157,4,5,69.85,76.67
8989,750,1,2024,8,294,2,5,72.0,46.67
8990,750,2,2024,11,390,4,5,98.85,85.0
8991,750,3,2024,6,230,4,5,75.76,76.67
8992,750,4,2024,16,544,4,5,80.67,93.33
8993,750,5,2024,3,43,0,5,51.28,5.0
8994,750,6,2024,10,176,4,5,64.0,83.33
8995,750,7,2024,12,559,5,5,85.81,100.0
8996,750,8,2024,12,577,4,5,97.67,86.67
8997,750,9,2024,10,350,4,5,87.1,83.33
8998,750,10,2024,5,161,3,5,64.91,58.33
8999,750,11,2024,11,576,4,5,90.01,85.0
9000,750,12,2024,6,224,3,5,78.29,60.0
9001,751,1,2024,16,520,5,5,90.26,100.0
9002,751,2,2024,11,550,4,5,91.93,85.0
9003,751,3,2024,19,410,5,5,87.01,100.0
9004,751,4,2024,16,573,5,5,90.61,100.0
9005,751,5,2024,20,352,5,5,89.89,100.0
9006,751,6,2024,5,292,3,5,76.26,58.33
9007,751,7,2024,12,301,5,5,99.84,100.0
9008,751,8,2024,7,213,4,5,66.72,78.33
9009,751,9,2024,2,10,1,5,58.08,20.0
9010,751,10,2024,20,477,4,5,93.88,100.0
9011,751,11,2024,11,324,5,5,87.27,100.0
9012,751,12,2024,17,542,4,5,82.78,95.0
9013,752,1,2024,2,120,2,5,49.76,36.67
9014,752,2,2024,12,389,5,5,92.34,100.0
9015,752,3,2024,5,190,2,5,79.18,41.67
9016,752,4,2024,14,446,5,5,98.59,100.0
9017,752,5,2024,6,153,3,5,71.53,60.0
9018,752,6,2024,15,428,5,5,89.39,100.0
9019,752,7,2024,13,492,5,5,93.34,100.0
9020,752,8,2024,19,305,5,5,86.39,100.0
9021,752,9,2024,13,578,4,5,88.01,88.33
9022,752,10,2024,17,453,4,5,92.18,95.0
9023,752,11,2024,10,535,4,5,89.33,83.33
9024,752,12,2024,19,357,5,5,87.8,100.0
9025,753,1,2024,13,504,4,5,85.71,88.33
9026,753,2,2024,7,227,3,5,60.51,61.67
9027,753,3,2024,9,170,4,5,67.24,81.67
9028,753,4,2024,20,466,5,5,91.21,100.0
9029,753,5,2024,20,438,4,5,96.16,100.0
9030,753,6,2024,15,505,4,5,94.18,91.67
9031,753,7,2024,19,419,5,5,98.05,100.0
9032,753,8,2024,17,453,5,5,83.79,100.0
9033,753,9,2024,9,161,3,5,70.78,65.0
9034,753,10,2024,10,542,4,5,93.22,83.33
9035,753,11,2024,7,208,3,5,73.41,61.67
9036,753,12,2024,15,398,4,5,88.75,91.67
9037,754,1,2024,11,317,5,5,86.53,100.0
9038,754,2,2024,20,339,5,5,88.94,100.0
9039,754,3,2024,16,353,4,5,88.44,93.33
9040,754,4,2024,18,549,5,5,99.94,100.0
9041,754,5,2024,15,399,5,5,91.81,100.0
9042,754,6,2024,9,280,2,5,68.52,48.33
9043,754,7,2024,20,322,5,5,86.6,100.0
9044,754,8,2024,18,559,5,5,85.72,100.0
9045,754,9,2024,17,399,4,5,81.67,95.0
9046,754,10,2024,9,232,3,5,66.36,65.0
9047,754,11,2024,17,536,4,5,87.94,95.0
9048,754,12,2024,20,475,5,5,91.04,100.0
9049,755,1,2024,13,459,5,5,97.24,100.0
9050,755,2,2024,13,385,5,5,94.12,100.0
9051,755,3,2024,11,464,5,5,87.28,100.0
9052,755,4,2024,10,343,5,5,96.33,100.0
9053,755,5,2024,1,99,1,5,56.63,18.33
9054,755,6,2024,9,170,4,5,61.14,81.67
9055,755,7,2024,17,600,4,5,80.53,95.0
9056,755,8,2024,14,503,4,5,96.33,90.0
9057,755,9,2024,14,509,4,5,87.99,90.0
9058,755,10,2024,10,229,4,5,75.58,83.33
9059,755,11,2024,6,274,3,5,66.58,60.0
9060,755,12,2024,6,281,4,5,64.03,76.67
9061,756,1,2024,6,172,3,5,71.63,60.0
9062,756,2,2024,7,223,4,5,66.49,78.33
9063,756,3,2024,12,556,4,5,94.91,86.67
9064,756,4,2024,3,109,1,5,39.66,21.67
9065,756,5,2024,19,529,4,5,80.7,98.33
9066,756,6,2024,12,574,4,5,80.0,86.67
9067,756,7,2024,12,514,5,5,88.19,100.0
9068,756,8,2024,18,306,5,5,95.92,100.0
9069,756,9,2024,19,597,4,5,87.83,98.33
9070,756,10,2024,3,124,1,5,40.37,21.67
9071,756,11,2024,19,451,4,5,87.09,98.33
9072,756,12,2024,6,184,4,5,62.33,76.67
9073,757,1,2024,2,51,1,5,39.83,20.0
9074,757,2,2024,12,546,4,5,99.18,86.67
9075,757,3,2024,16,501,4,5,87.52,93.33
9076,757,4,2024,19,397,4,5,90.61,98.33
9077,757,5,2024,20,324,5,5,97.65,100.0
9078,757,6,2024,17,536,5,5,86.17,100.0
9079,757,7,2024,13,451,5,5,85.31,100.0
9080,757,8,2024,15,304,5,5,90.95,100.0
9081,757,9,2024,6,174,2,5,79.21,43.33
9082,757,10,2024,15,415,5,5,91.97,100.0
9083,757,11,2024,11,550,5,5,81.43,100.0
9084,757,12,2024,20,413,5,5,86.97,100.0
9085,758,1,2024,16,443,5,5,93.89,100.0
9086,758,2,2024,19,586,4,5,98.38,98.33
9087,758,3,2024,17,398,4,5,88.91,95.0
9088,758,4,2024,12,569,5,5,93.92,100.0
9089,758,5,2024,3,55,1,5,40.99,21.67
9090,758,6,2024,20,308,4,5,82.82,100.0
9091,758,7,2024,10,295,2,5,65.25,50.0
9092,758,8,2024,10,300,3,5,62.58,66.67
9093,758,9,2024,15,595,5,5,84.73,100.0
9094,758,10,2024,19,498,5,5,85.43,100.0
9095,758,11,2024,5,236,4,5,77.2,75.0
9096,758,12,2024,2,150,2,5,33.01,36.67
9097,759,1,2024,11,302,4,5,80.75,85.0
9098,759,2,2024,9,289,4,5,69.53,81.67
9099,759,3,2024,5,213,4,5,72.7,75.0
9100,759,4,2024,14,367,4,5,82.82,90.0
9101,759,5,2024,0,8,1,5,42.22,16.67
9102,759,6,2024,17,481,4,5,81.62,95.0
9103,759,7,2024,9,222,4,5,68.63,81.67
9104,759,8,2024,15,469,5,5,98.82,100.0
9105,759,9,2024,12,393,4,5,92.35,86.67
9106,759,10,2024,5,82,1,5,38.5,25.0
9107,759,11,2024,11,309,5,5,99.27,100.0
9108,759,12,2024,13,373,4,5,93.96,88.33
9109,760,1,2024,8,296,2,5,69.31,46.67
9110,760,2,2024,16,428,5,5,82.83,100.0
9111,760,3,2024,18,396,5,5,81.65,100.0
9112,760,4,2024,10,185,2,5,66.08,50.0
9113,760,5,2024,10,456,4,5,93.95,83.33
9114,760,6,2024,8,250,2,5,69.24,46.67
9115,760,7,2024,12,485,5,5,84.27,100.0
9116,760,8,2024,14,410,4,5,83.12,90.0
9117,760,9,2024,6,182,3,5,61.17,60.0
9118,760,10,2024,6,227,4,5,64.22,76.67
9119,760,11,2024,20,370,4,5,97.14,100.0
9120,760,12,2024,16,431,5,5,89.65,100.0
9121,761,1,2024,0,63,2,5,31.69,33.33
9122,761,2,2024,7,225,2,5,70.83,45.0
9123,761,3,2024,5,204,4,5,69.9,75.0
9124,761,4,2024,5,155,3,5,75.11,58.33
9125,761,5,2024,10,486,4,5,91.68,83.33
9126,761,6,2024,19,600,4,5,96.4,98.33
9127,761,7,2024,19,509,4,5,81.1,98.33
